"se0","se6","t0","t6"
0.0474913587119077,0.0458443145098856,0.483661925778188,0.732894429200691
0.0475792446557127,0.0373266073087115,0.417098295405635,0.623537650856758
0.0667623586719287,0.0627696403522457,0.821751338125323,0.457213449739757
0.0470199477804974,0.0459427086588236,-0.725581297978142,-0.962504462191273
0.0479977985599967,0.029382420079469,0.129960485370871,1.19951545914573
0.0437185883086125,0.0412357493819611,1.27754656350444,1.67656930511236
0.0346798180702391,0.0314788745274421,-1.83131860890769,-2.76951690853652
0.0407752871259333,0.0414567901749106,1.17699731864747,1.40682610035501
0.0391453747691001,0.0366639925050948,0.862706100838724,0.610365668284376
0.0562013518634963,0.0546309494528296,-0.362251577591152,-0.7020096885929
0.0546352255731359,0.0354609256849262,-0.495763607342108,-1.08449837277541
0.054034682418872,0.0498644728695048,0.490547478959106,0.147209497340409
0.0585745692908851,0.0403352405567163,0.673197964929183,1.12886347021863
0.127218936911791,0.099451741782681,-0.686858206781903,-0.122603508233879
0.0528884955921487,0.0525371343810751,2.03199216309362,2.29910778833034
0.0700519931140233,0.0289879462706875,-0.535060611523147,-0.783939514877254
0.0538961577922285,0.0552056302625612,-2.14855165113452,-2.25039513326112
0.0771020116880102,0.0329948873706446,-0.334053141830976,0.04594561025458
0.0464103637442068,0.0275206143333577,-0.0113720008180143,0.513286633294576
0.0535996426613174,0.0535464429703557,0.968591337249322,0.692946097142414
0.0501313008270592,0.0359143686600683,0.389015124615047,-0.485615566657568
0.0652757035857915,0.068129659858199,0.449701529469861,0.475123948425446
0.0627670653410771,0.0534064674747513,-1.03096076144428,-1.28876134457789
0.066862193378918,0.0695974830612397,0.506608147955189,0.305648754088184
0.0613237597925199,0.0576648786167368,0.819668982962463,0.606817214020169
0.0704224212662688,0.068612006894282,0.0442811306715867,-0.387989938144209
0.0513343629477699,0.0376531913664038,-0.13181969080095,0.347404709134856
0.0304035334492255,0.0258720712921885,1.14066801555768,1.63002499482555
0.041795431887177,0.0386526026393043,-0.352718634372989,-0.321604175292841
0.0534180434427145,0.0494629253228446,-1.10086834226597,-0.812427437155209
0.0415474472436224,0.041608358697634,0.326695181965092,0.437880118677015
0.146281168190798,0.146488026487769,2.40297946675636,2.46691611722694
0.0597996946204006,0.0289725388906662,-0.706369565739967,0.0197124389352341
0.0548707906665671,0.0509333085165943,-1.14104499477479,-1.28918878577839
0.0465773295874571,0.0429012672861943,-0.89429312679901,-0.918807051448664
0.0687560894389265,0.0686891895256731,0.548169822562283,0.521708019419434
0.0520147818401868,0.0462975170640645,1.62716314385164,1.1583481358337
0.0625804190896078,0.0592599135592275,-2.44562960459591,-2.42113366025496
0.0385077380123093,0.0359442858650738,0.00427277456055,0.153432439847065
0.0293118731937455,0.0294620041537457,0.361239701608621,0.44013231080474
0.0560663879677173,0.0431435070593756,1.00070009935261,0.179098582747066
0.0835897696795744,0.0803070217009329,-0.361770571277326,-0.242947213198569
0.106997817731099,0.108968098812103,0.436719628148677,0.423874375414789
0.047070076086575,0.0475734602894977,-1.01599790501858,-0.696290289939019
0.0498615882938818,0.0282283709350121,-0.700932201789815,-0.865757846116384
0.0565881042474182,0.0435199292718533,1.06689287426497,0.645569004399017
0.0361130472205717,0.0361286590183603,-2.2174128343237,-2.26562067240236
0.0894158307309259,0.0646772360539805,-0.815082402242971,-1.76360099611442
0.0527596177837019,0.050332153862278,0.956195201850229,0.453622982551504
0.0469010494981755,0.0480534038415919,0.220446532816186,0.579373044588919
0.0395662339249149,0.0279261974226317,-0.11687742668888,0.256481540543072
0.040365743590476,0.0352775398737699,0.259882303146065,0.0226929947218128
0.0366038973733526,0.0362527430815286,0.868362114712585,0.661560293389128
